Date	Open	High	Low	Close	Volume	Adj Close			
04/12/2008	4170	4261.1	4090	4163.6	1270801000	4163.6			
05/12/2008	4163.6	4163.6	4002.2	4049.4	1116563000	4049.4			
08/12/2008	4049.4	4318	4049.4	4300.1	1243254500	4300.1			
09/12/2008	4300.1	4413	4232.6	4381.3	1106828600	4381.3			
10/12/2008	4381.3	4407.1	4330	4367.3	1098275500	4367.3			
11/12/2008	4367.3	4430.3	4307.8	4388.7	1054034500	4388.7			
12/12/2008	4388.7	4388.7	4201.9	4280.4	1101084600	4280.4			
15/12/2008	4280.4	4340.7	4238.9	4277.6	879421000	4277.6			
16/12/2008	4277.6	4330.1	4246.1	4309.1	929308800	4309.1			
17/12/2008	4309.1	4341.1	4231.1	4324.2	1135986100	4324.2			
18/12/2008	4324.2	4352.7	4282.6	4330.7	1089175900	4330.7			
19/12/2008	4330.7	4330.7	4200.7	4286.9	1578532100	4286.9			
22/12/2008	4286.9	4305.4	4219.8	4249.2	767254300	4249.2			
23/12/2008	4249.2	4307.1	4244.2	4256	607789500	4256			
24/12/2008	4256	4256	4205.2	4216.6	158370900	4216.6			
29/12/2008	4216.6	4326.3	4216.6	4319.4	441106700	4319.4			
30/12/2008	4319.4	4406.1	4319.4	4392.7	430343800	4392.7			
31/12/2008	4392.7	4456.2	4392.7	4434.2	241902100	4434.2			
02/01/2009	4434.2	4561.8	4430	4561.8	407295400	4561.8			
05/01/2009	4561.8	4618.1	4520.8	4579.6	836676000	4579.6			
06/01/2009	4579.6	4675.7	4562	4638.9	1037315900	4638.9			
07/01/2009	4638.9	4638.9	4478	4507.5	1060111200	4507.5			
08/01/2009	4507.5	4514.7	4410.5	4505.4	924352400	4505.4			
09/01/2009	4505.4	4534.8	4431.9	4448.5	979880000	4448.5			
12/01/2009	4448.5	4471.3	4402.3	4426.2	786091300	4426.2			
13/01/2009	4426.2	4426.2	4321.3	4399.1	963231600	4399.1			
14/01/2009	4399.1	4426.5	4115.4	4180.6	1309107100	4180.6			
15/01/2009	4180.6	4199.4	4090.9	4121.1	1247255200	4121.1			
16/01/2009	4121.1	4251.7	4121.1	4147.1	1386145300	4147.1			
19/01/2009	4147.1	4251.9	4032.4	4108.5	1879365000	4108.5			
20/01/2009	4108.5	4184.3	4060.6	4091.4	2079963600	4091.4			
21/01/2009	4091.4	4112.8	4001.4	4059.9	2068435600	4059.9			
22/01/2009	4059.9	4153.9	4046.4	4052.2	1615353300	4052.2			
23/01/2009	4052.2	4070.8	3956.7	4052.5	1510831400	4052.5			
26/01/2009	4052.5	4225.2	4039.4	4209	1524882700	4209			
27/01/2009	4209	4211	4130.8	4194.4	1264648300	4194.4			
28/01/2009	4194.4	4317.6	4194.4	4295.2	1742248000	4295.2			
29/01/2009	4295.2	4295.2	4147.7	4190.1	1387667100	4190.1			
30/01/2009	4190.1	4228	4125.2	4149.6	1496062600	4149.6			
02/02/2009	4149.6	4149.6	4036.9	4077.8	929235700	4077.8			
03/02/2009	4077.8	4173.2	4043.4	4164.5	1085343200	4164.5			
04/02/2009	4164.5	4262.7	4160.4	4228.6	1197508800	4228.6			
05/02/2009	4228.6	4235.3	4133.5	4228.9	1216488600	4228.9			
06/02/2009	4228.9	4330.7	4225.6	4291.9	1412522800	4291.9			
09/02/2009	4291.9	4334	4244	4307.6	1168750700	4307.6			
10/02/2009	4307.6	4309.5	4210.5	4213.1	1113424700	4213.1			
11/02/2009	4213.1	4244.5	4182.1	4234.3	977770400	4234.3			
12/02/2009	4234.3	4234.3	4135.1	4202.2	1326826600	4202.2			
13/02/2009	4202.2	4291.6	4168	4189.6	1464481700	4189.6			
16/02/2009	4189.6	4189.6	4127.3	4134.8	768227200	4134.8			
17/02/2009	4134.8	4134.8	3995.4	4034.1	1226667100	4034.1			
18/02/2009	4034.1	4056.5	3938.1	4006.8	1276563300	4006.8			
19/02/2009	4006.8	4045.2	3983.9	4018.4	1173914500	4018.4			
20/02/2009	4018.4	4018.4	3877.8	3889.1	1300936000	3889.1			
23/02/2009	3889.1	3960	3844.9	3850.7	985111700	3850.7			
24/02/2009	3850.7	3852.3	3772.4	3816.4	1082778100	3816.4			
25/02/2009	3816.4	3884.1	3803.9	3849	1190213500	3849			
26/02/2009	3849	3948.2	3849	3915.6	2078205800	3915.6			
27/02/2009	3915.6	3915.6	3760.7	3830.1	1662560800	3830.1			
02/03/2009	3830.1	3830.1	3625.8	3625.8	1489496500	3625.8			
03/03/2009	3625.8	3676.9	3497.3	3512.1	1552463400	3512.1			
04/03/2009	3512.1	3649.5	3512.1	3645.9	1282906400	3645.9			
05/03/2009	3645.9	3645.9	3526.4	3529.9	1517533800	3529.9			
06/03/2009	3529.9	3590.2	3492.1	3530.7	1594393900	3530.7			
09/03/2009	3530.7	3564.8	3460.7	3542.4	1568103200	3542.4			
10/03/2009	3542.4	3726.3	3516.3	3715.2	1622535400	3715.2			
11/03/2009	3715.2	3763.2	3652	3693.8	1596496800	3693.8			
12/03/2009	3693.8	3725.6	3616.5	3712.1	1416917400	3712.1			
13/03/2009	3712.1	3816	3712.1	3753.7	1333680600	3753.7			
16/03/2009	3753.7	3864	3753.7	3864	1179782000	3864			
17/03/2009	3864	3864	3793.1	3857.1	1176611600	3857.1			
18/03/2009	3857.1	3901.6	3768.5	3805	1211937800	3805			
19/03/2009	3805	3912.6	3793.7	3816.9	2067532400	3816.9			
20/03/2009	3816.9	3854.9	3777.7	3842.9	2098960800	3842.9			
23/03/2009	3842.9	3978.6	3842.9	3952.8	1440196200	3952.8			
24/03/2009	3952.8	3992.4	3878.4	3911.5	1405266300	3911.5			
25/03/2009	3911.5	3939.2	3853	3900.3	1320622500	3900.3			
26/03/2009	3900.3	3929.5	3877.8	3925.2	1425299200	3925.2			
27/03/2009	3925.2	3950.3	3877.6	3898.9	1489157600	3898.9			
30/03/2009	3898.9	3898.9	3762.9	3762.9	1236804900	3762.9			
31/03/2009	3762.9	3930.6	3762.9	3926.1	1504870500	3926.1			
01/04/2009	3926.1	3972.7	3838.2	3955.6	1290451500	3955.6			
02/04/2009	3955.6	4137.9	3955.6	4125	1638677400	4125			
03/04/2009	4125	4132.9	4015.6	4029.7	1373970900	4029.7			
06/04/2009	4029.7	4097.2	3959.6	3993.5	1210937300	3993.5			
07/04/2009	3993.5	4039.5	3909.9	3930.5	1084528600	3930.5			
08/04/2009	3930.5	3940.4	3876.1	3925.5	1093133600	3925.5			
09/04/2009	3925.5	3986.3	3912	3983.7	1119751900	3983.7			
14/04/2009	3983.7	4039.7	3939.6	3989	1385019600	3989			
15/04/2009	3989	4023.4	3941.6	3968.4	1214774100	3968.4			
16/04/2009	3968.4	4053	3963.6	4053	1235528900	4053			
17/04/2009	4053	4114.3	4043.2	4092.8	1554327900	4092.8			
20/04/2009	4092.8	4112.8	3962.9	3990.9	1222655400	3990.9			
21/04/2009	3990.9	4019.2	3897.3	3987.5	1470879100	3987.5			
22/04/2009	3987.5	4036	3948.2	4030.7	1293877500	4030.7			
23/04/2009	4030.7	4082.3	3999.1	4018.2	1098388900	4018.2			
24/04/2009	4018.2	4156	4018.2	4156	1274518100	4156			
27/04/2009	4156	4179.2	4088.7	4167	975338400	4167			
28/04/2009	4167	4167	4058.7	4096.4	977355800	4096.4			
29/04/2009	4096.4	4193.3	4089.5	4189.6	1155148300	4189.6			
30/04/2009	4189.6	4293.6	4189.6	4243.7	1479187300	4243.7			
01/05/2009	4243.7	4251.6	4210.8	4243.2	600337800	4243.2			
05/05/2009	4243.2	4375.4	4243.2	4336.9	1522095200	4336.9			
06/05/2009	4336.9	4437.6	4317	4396.5	1450005600	4396.5			
07/05/2009	4396.5	4520.8	4380.3	4398.7	2083443200	4398.7			
08/05/2009	4398.7	4487.5	4398.7	4462.1	1375438100	4462.1			
11/05/2009	4462.1	4470	4401.5	4435.5	1174313400	4435.5			
12/05/2009	4435.5	4457.5	4397.4	4425.5	1234467900	4425.5			
13/05/2009	4425.5	4448	4328.2	4331.4	1484087000	4331.4			
14/05/2009	4331.4	4371.3	4295.2	4362.6	1162939100	4362.6			
15/05/2009	4362.6	4400.7	4317.2	4348.1	1035803700	4348.1			
18/05/2009	4348.1	4446.5	4307.7	4446.5	959145000	4446.5			
19/05/2009	4446.5	4512.7	4445.5	4482.3	1395668300	4482.3			
20/05/2009	4482.3	4504.2	4445.1	4468.4	1327645000	4468.4			
21/05/2009	4468.4	4468.4	4325.8	4345.5	1224161500	4345.5			
22/05/2009	4345.5	4393.1	4335	4365.3	995791200	4365.3			
26/05/2009	4365.3	4423.6	4295	4411.7	982428500	4411.7			
27/05/2009	4411.7	4439.8	4390.2	4416.2	921207700	4416.2			
28/05/2009	4416.2	4416.2	4341.1	4387.5	900058900	4387.5			
29/05/2009	4387.5	4469.4	4387.5	4417.9	1114677800	4417.9			
01/06/2009	4417.9	4517.6	4417.9	4506.2	945393800	4506.2			
02/06/2009	4506.2	4506.2	4435.9	4477	1387225300	4477			
03/06/2009	4477	4477.2	4359.3	4383.4	1223552300	4383.4			
04/06/2009	4383.4	4436.3	4359.7	4386.9	1011577700	4386.9			
05/06/2009	4386.9	4495.9	4386.9	4438.6	1214146200	4438.6			
08/06/2009	4438.6	4438.6	4370.5	4405.2	1217751500	4405.2			
09/06/2009	4405.2	4445.5	4387.3	4404.8	984357100	4404.8			
10/06/2009	4404.8	4505.9	4404.8	4436.8	1183668000	4436.8			
11/06/2009	4436.8	4478.4	4409.1	4461.9	1081565300	4461.9			
12/06/2009	4461.9	4472	4427.2	4442	989967800	4442			
15/06/2009	4442	4442	4319.8	4326	975844300	4326			
16/06/2009	4326	4372.9	4321.6	4328.6	1170139100	4328.6			
17/06/2009	4328.6	4328.7	4254.6	4278.5	1167328600	4278.5			
18/06/2009	4278.5	4305.4	4239.7	4280.9	1222484600	4280.9			
19/06/2009	4280.9	4370.3	4279.9	4345.9	1830584200	4345.9			
22/06/2009	4345.9	4345.9	4234	4234	1126564000	4234			
23/06/2009	4234	4264	4214.9	4230	1058413900	4230			
24/06/2009	4230	4293	4218.4	4280	1122599900	4280			
25/06/2009	4280	4290.4	4213.4	4252.6	1082815600	4252.6			
26/06/2009	4252.6	4307.2	4216.5	4241	1021123000	4241			
29/06/2009	4241	4303.5	4235.2	4294	1086737100	4294			
30/06/2009	4294	4311.2	4230.6	4249.2	1281583400	4249.2			
01/07/2009	4249.2	4353	4249.2	4340.7	1191886700	4340.7			
02/07/2009	4340.7	4340.7	4230.8	4234.3	1271763400	4234.3			
03/07/2009	4234.3	4264.8	4221.2	4236.3	905300600	4236.3			
06/07/2009	4236.3	4236.3	4172.3	4194.9	880427600	4194.9			
07/07/2009	4194.9	4242.1	4184.4	4187	847664100	4187			
08/07/2009	4187	4197.5	4130.6	4140.2	1052135100	4140.2			
09/07/2009	4140.2	4186.4	4140.2	4158.7	900971500	4158.7			
10/07/2009	4158.7	4160.5	4123.5	4127.2	814402100	4127.2			
13/07/2009	4127.2	4209.3	4096.1	4202.1	834993700	4202.1			
14/07/2009	4202.1	4256.4	4198.7	4237.7	867775300	4237.7			
15/07/2009	4237.7	4346.5	4237.7	4346.5	916566100	4346.5			
16/07/2009	4346.5	4385.1	4329.4	4361.8	924794400	4361.8			
17/07/2009	4361.8	4411.9	4361.8	4388.8	1076386500	4388.8			
20/07/2009	4388.8	4464.8	4388.8	4443.6	953645300	4443.6			
21/07/2009	4443.6	4502.1	4437.8	4481.2	1080316300	4481.2			
22/07/2009	4481.2	4498	4449.2	4493.7	929533300	4493.7			
23/07/2009	4493.7	4566.8	4472.1	4559.8	1104970600	4559.8			
24/07/2009	4559.8	4603.2	4536.5	4576.6	1145449400	4576.6			
27/07/2009	4576.6	4615.1	4553.1	4586.1	875047700	4586.1			
28/07/2009	4586.1	4616.4	4520.3	4528.8	966741300	4528.8			
29/07/2009	4528.8	4581.8	4512.1	4547.5	895797600	4547.5			
30/07/2009	4547.5	4646.9	4547.5	4631.6	1158922000	4631.6			
31/07/2009	4631.6	4645.5	4599.7	4608.4	1120900800	4608.4			
03/08/2009	4608.4	4710.2	4595.6	4682.5	1178151300	4682.5			
04/08/2009	4682.5	4682.5	4627.7	4671.4	958905000	4671.4			
05/08/2009	4671.4	4696.6	4630.6	4647.1	1393738700	4647.1			
06/08/2009	4647.1	4729.6	4647.1	4690.5	1312467600	4690.5			
07/08/2009	4690.5	4743.6	4632.2	4731.6	1530040700	4731.6			
10/08/2009	4731.6	4731.6	4688.8	4722.2	897231000	4722.2			
11/08/2009	4722.2	4744.1	4657.8	4671.3	1051822000	4671.3			
12/08/2009	4671.3	4722.5	4631.7	4716.8	1010701300	4716.8			
13/08/2009	4716.8	4790	4716.8	4755.5	1014328700	4755.5			
14/08/2009	4755.5	4790.2	4699.5	4714	871182500	4714			
17/08/2009	4714	4714	4610.3	4645	801979300	4645			
18/08/2009	4645	4688.2	4645	4685.8	732862900	4685.8			
19/08/2009	4685.8	4698.5	4625.4	4689.7	774342200	4689.7			
20/08/2009	4689.7	4766.9	4689.7	4756.6	943369200	4756.6			
21/08/2009	4756.6	4858.5	4735.8	4850.9	1320641000	4850.9			
24/08/2009	4850.9	4911.4	4850.9	4896.2	900326800	4896.2			
25/08/2009	4896.2	4923.3	4858.9	4916.8	1044396000	4916.8			
26/08/2009	4916.8	4927	4872.4	4890.6	908111700	4890.6			
27/08/2009	4890.6	4906.2	4855.3	4869.4	912983400	4869.4			
28/08/2009	4869.4	4944.2	4869.4	4908.9	1070449900	4908.9			
01/09/2009	4908.9	4921.2	4819.7	4819.7	1152400000	4819.7			
02/09/2009	4819.7	4821.9	4776.5	4817.5	1274571600	4817.5			
03/09/2009	4817.5	4841.5	4788.9	4796.8	965052300	4796.8			
04/09/2009	4796.8	4873.8	4796.8	4851.7	938072700	4851.7			
07/09/2009	4851.7	4941.7	4851.7	4933.2	762580100	4933.2			
08/09/2009	4933.2	4972	4926	4947.3	1104604300	4947.3			
09/09/2009	4947.3	5004.3	4928.4	5004.3	914448800	5004.3			
10/09/2009	5004.3	5035.3	4956.6	4987.7	1109164700	4987.7			
11/09/2009	4987.7	5038.8	4987.7	5011.5	1012630000	5011.5			
14/09/2009	5011.5	5020.9	4953.7	5018.9	714999200	5018.9			
15/09/2009	5018.9	5062.7	4996.5	5042.1	881002700	5042.1			
16/09/2009	5042.1	5131.3	5042.1	5124.1	1133978800	5124.1			
17/09/2009	5124.1	5173.1	5124.1	5164	1020059800	5164			
18/09/2009	5164	5183.9	5147.1	5172.9	1597538500	5172.9			
21/09/2009	5172.9	5182.2	5107.7	5134.4	967255000	5134.4			
22/09/2009	5134.4	5189.9	5134.4	5142.6	796945400	5142.6			
23/09/2009	5142.6	5175.1	5126.6	5139.4	1014738400	5139.4			
24/09/2009	5139.4	5165.4	5073.4	5079.3	1161742200	5079.3			
25/09/2009	5079.3	5121.9	5079	5082.2	972278100	5082.2			
28/09/2009	5082.2	5170.8	5050.8	5165.7	926279400	5165.7			
29/09/2009	5165.7	5184	5136.5	5159.7	906053700	5159.7			
30/09/2009	5159.7	5190	5092.8	5133.9	1219158600	5133.9			
01/10/2009	5133.9	5164.4	5044	5047.8	1109157200	5047.8			
02/10/2009	5047.8	5047.8	4955	4988.7	1337511300	4988.7			
05/10/2009	4988.7	5024.3	4976.9	5024.3	935716800	5024.3			
06/10/2009	5024.3	5149.9	5024.3	5138	1042875300	5138			
07/10/2009	5138	5156.2	5104.5	5108.9	926710200	5108.9			
08/10/2009	5108.9	5172.8	5108.9	5154.6	1182546100	5154.6			
09/10/2009	5154.6	5171.5	5130.4	5161.9	930744900	5161.9			
12/10/2009	5161.9	5231.2	5161.9	5210.2	779456000	5210.2			
13/10/2009	5210.2	5221.6	5154.1	5154.1	1120979100	5154.1			
14/10/2009	5154.1	5261.3	5154.1	5256.1	1217495700	5256.1			
15/10/2009	5256.1	5267.9	5218.9	5223	1109682600	5223			
16/10/2009	5223	5272.9	5176.4	5190.2	1179478000	5190.2			
19/10/2009	5190.2	5281.5	5190.2	5281.5	827610900	5281.5			
20/10/2009	5281.5	5298.5	5243.4	5243.4	1072976800	5243.4			
21/10/2009	5243.4	5268	5174.5	5257.9	1143500900	5257.9			
22/10/2009	5257.9	5257.9	5166.5	5207.4	1018440400	5207.4			
23/10/2009	5207.4	5299.6	5207.4	5242.6	983285400	5242.6			
26/10/2009	5242.6	5281.1	5166.4	5191.7	934833900	5191.7			
27/10/2009	5191.7	5230.6	5181.9	5201	1445760900	5201			
28/10/2009	5201	5201	5074.1	5080.4	1420507200	5080.4			
29/10/2009	5080.4	5145.6	5042.7	5137.7	1347176800	5137.7			
30/10/2009	5137.7	5169.9	5024.4	5044.5	1402699300	5044.5			
02/11/2009	5044.5	5115.7	5022.5	5104.5	1039674800	5104.5			
03/11/2009	5104.5	5104.5	4985.1	5037.2	1355407100	5037.2			
04/11/2009	5037.2	5120.8	5037.2	5107.9	959549600	5107.9			
05/11/2009	5107.1	5154.6	5036.9	5125.6	1004107600	5125.6			
06/11/2009	5125.6	5159	5077.9	5142.7	1027214100	5142.7			
09/11/2009	5142.7	5240	5142.7	5235.2	868290100	5235.2			
10/11/2009	5235.2	5264.3	5221.5	5230.5	1093802600	5230.5			
11/11/2009	5230.5	5301.1	5230.5	5266.8	1051541500	5266.8			
12/11/2009	5266.8	5304.9	5254.1	5276.5	1026302300	5276.5			
13/11/2009	5276.5	5297.4	5251.3	5296.4	825989300	5296.4			
16/11/2009	5296.4	5397	5296.4	5382.7	786369300	5382.7			
17/11/2009	5382.7	5382.7	5337	5345.9	861148100	5345.9			
18/11/2009	5345.9	5372.1	5331.6	5342.1	1023850900	5342.1			
19/11/2009	5342.1	5343.8	5254.2	5267.7	969705900	5267.7			
20/11/2009	5267.7	5309.4	5224	5251.4	1164314800	5251.4			
23/11/2009	5251.4	5379.5	5251.4	5355.5	721784600	5355.5			
24/11/2009	5355.5	5374.9	5309.1	5324	1133899500	5324			
25/11/2009	5324	5372.2	5324	5364.8	1023165700	5364.8			
26/11/2009	5364.8	5364.8	5189.4	5194.1	1111331100	5194.1			
27/11/2009	5194.1	5271	5103.8	5245.7	1511711500	5245.7			
30/11/2009	5245.7	5270.4	5190.7	5190.7	1277889300	5190.7			
01/12/2009	5190.7	5312.2	5190.7	5312.2	1365285900	5312.2			
02/12/2009	5312.2	5348.5	5283	5327.4	1535114000	5327.4			
03/12/2009	5327.4	5372.4	5311.9	5313	1471991100	5313			
04/12/2009	5313	5373.9	5272.8	5322.4	1344173900	5322.4			
07/12/2009	5322.4	5328.8	5251	5310.7	1072522800	5310.7			
08/12/2009	5310.7	5323.4	5206.4	5223.1	1305308400	5223.1			
09/12/2009	5223.1	5245.9	5175.7	5203.9	1211920900	5203.9			
10/12/2009	5203.9	5254.5	5194.5	5244.4	1108715400	5244.4			
11/12/2009	5244.4	5312	5244.4	5261.6	972486600	5261.6			
14/12/2009	5261.6	5331	5261.6	5315.3	1090034300	5315.3			
15/12/2009	5315.3	5328.1	5250.8	5285.8	822309500	5285.8			
16/12/2009	5285.8	5335.3	5283.9	5320.3	892405400	5320.3			
17/12/2009	5320.3	5320.3	5217.6	5217.6	1164509700	5217.6			
18/12/2009	5217.6	5287.6	5196.8	5196.8	2132556000	5196.8			
21/12/2009	5196.8	5320	5196.8	5294	791039800	5294			
22/12/2009	5294	5361.9	5294	5328.7	556895300	5328.7			
23/12/2009	5328.7	5386.6	5328.7	5372.4	482969800	5372.4			
24/12/2009	5372.4	5402.4	5367.8	5402.4	231029500	5402.4			
29/12/2009	5402.4	5445.2	5402.4	5437.6	387897800	5437.6			
30/12/2009	5437.6	5442.8	5390.6	5397.9	345719600	5397.9			
31/12/2009	5397.9	5431.9	5390.4	5412.9	173847500	5412.9	
